Entity,Code,Year,Age of electoral democracy
Qatar,QAT,1901,non-electoral autocracy
Qatar,QAT,1902,non-electoral autocracy
Qatar,QAT,1903,non-electoral autocracy
Qatar,QAT,1904,non-electoral autocracy
Qatar,QAT,1905,non-electoral autocracy
Qatar,QAT,1906,non-electoral autocracy
Qatar,QAT,1907,non-electoral autocracy
Qatar,QAT,1908,non-electoral autocracy
Qatar,QAT,1909,non-electoral autocracy
Qatar,QAT,1910,non-electoral autocracy
Qatar,QAT,1911,non-electoral autocracy
Qatar,QAT,1912,non-electoral autocracy
Qatar,QAT,1913,non-electoral autocracy
Qatar,QAT,1914,non-electoral autocracy
Qatar,QAT,1915,non-electoral autocracy
Qatar,QAT,1916,non-electoral autocracy
Qatar,QAT,1917,non-electoral autocracy
Qatar,QAT,1918,non-electoral autocracy
Qatar,QAT,1919,non-electoral autocracy
Qatar,QAT,1920,non-electoral autocracy
Qatar,QAT,1921,non-electoral autocracy
Qatar,QAT,1922,non-electoral autocracy
Qatar,QAT,1923,non-electoral autocracy
Qatar,QAT,1924,non-electoral autocracy
Qatar,QAT,1925,non-electoral autocracy
Qatar,QAT,1926,non-electoral autocracy
Qatar,QAT,1927,non-electoral autocracy
Qatar,QAT,1928,non-electoral autocracy
Qatar,QAT,1929,non-electoral autocracy
Qatar,QAT,1930,non-electoral autocracy
Qatar,QAT,1931,non-electoral autocracy
Qatar,QAT,1932,non-electoral autocracy
Qatar,QAT,1933,non-electoral autocracy
Qatar,QAT,1934,non-electoral autocracy
Qatar,QAT,1935,non-electoral autocracy
Qatar,QAT,1936,non-electoral autocracy
Qatar,QAT,1937,non-electoral autocracy
Qatar,QAT,1938,non-electoral autocracy
Qatar,QAT,1939,non-electoral autocracy
Qatar,QAT,1940,non-electoral autocracy
Qatar,QAT,1941,non-electoral autocracy
Qatar,QAT,1942,non-electoral autocracy
Qatar,QAT,1943,non-electoral autocracy
Qatar,QAT,1944,non-electoral autocracy
Qatar,QAT,1945,non-electoral autocracy
Qatar,QAT,1946,non-electoral autocracy
Qatar,QAT,1947,non-electoral autocracy
Qatar,QAT,1948,non-electoral autocracy
Qatar,QAT,1949,non-electoral autocracy
Qatar,QAT,1950,non-electoral autocracy
Qatar,QAT,1951,non-electoral autocracy
Qatar,QAT,1952,non-electoral autocracy
Qatar,QAT,1953,non-electoral autocracy
Qatar,QAT,1954,non-electoral autocracy
Qatar,QAT,1955,non-electoral autocracy
Qatar,QAT,1956,non-electoral autocracy
Qatar,QAT,1957,non-electoral autocracy
Qatar,QAT,1958,non-electoral autocracy
Qatar,QAT,1959,non-electoral autocracy
Qatar,QAT,1960,non-electoral autocracy
Qatar,QAT,1961,non-electoral autocracy
Qatar,QAT,1962,non-electoral autocracy
Qatar,QAT,1963,non-electoral autocracy
Qatar,QAT,1964,non-electoral autocracy
Qatar,QAT,1965,non-electoral autocracy
Qatar,QAT,1966,non-electoral autocracy
Qatar,QAT,1967,non-electoral autocracy
Qatar,QAT,1968,non-electoral autocracy
Qatar,QAT,1969,non-electoral autocracy
Qatar,QAT,1970,non-electoral autocracy
Qatar,QAT,1971,non-electoral autocracy
Qatar,QAT,1972,non-electoral autocracy
Qatar,QAT,1973,non-electoral autocracy
Qatar,QAT,1974,non-electoral autocracy
Qatar,QAT,1975,non-electoral autocracy
Qatar,QAT,1976,non-electoral autocracy
Qatar,QAT,1977,non-electoral autocracy
Qatar,QAT,1978,non-electoral autocracy
Qatar,QAT,1979,non-electoral autocracy
Qatar,QAT,1980,non-electoral autocracy
Qatar,QAT,1981,non-electoral autocracy
Qatar,QAT,1982,non-electoral autocracy
Qatar,QAT,1983,non-electoral autocracy
Qatar,QAT,1984,non-electoral autocracy
Qatar,QAT,1985,non-electoral autocracy
Qatar,QAT,1986,non-electoral autocracy
Qatar,QAT,1987,non-electoral autocracy
Qatar,QAT,1988,non-electoral autocracy
Qatar,QAT,1989,non-electoral autocracy
Qatar,QAT,1990,non-electoral autocracy
Qatar,QAT,1991,non-electoral autocracy
Qatar,QAT,1992,non-electoral autocracy
Qatar,QAT,1993,non-electoral autocracy
Qatar,QAT,1994,non-electoral autocracy
Qatar,QAT,1995,non-electoral autocracy
Qatar,QAT,1996,non-electoral autocracy
Qatar,QAT,1997,non-electoral autocracy
Qatar,QAT,1998,non-electoral autocracy
Qatar,QAT,1999,non-electoral autocracy
Qatar,QAT,2000,non-electoral autocracy
Qatar,QAT,2001,non-electoral autocracy
Qatar,QAT,2002,non-electoral autocracy
Qatar,QAT,2003,non-electoral autocracy
Qatar,QAT,2004,non-electoral autocracy
Qatar,QAT,2005,non-electoral autocracy
Qatar,QAT,2006,non-electoral autocracy
Qatar,QAT,2007,non-electoral autocracy
Qatar,QAT,2008,non-electoral autocracy
Qatar,QAT,2009,non-electoral autocracy
Qatar,QAT,2010,non-electoral autocracy
Qatar,QAT,2011,non-electoral autocracy
Qatar,QAT,2012,non-electoral autocracy
Qatar,QAT,2013,non-electoral autocracy
Qatar,QAT,2014,non-electoral autocracy
Qatar,QAT,2015,non-electoral autocracy
Qatar,QAT,2016,non-electoral autocracy
Qatar,QAT,2017,non-electoral autocracy
Qatar,QAT,2018,non-electoral autocracy
Qatar,QAT,2019,non-electoral autocracy
Qatar,QAT,2020,non-electoral autocracy
Qatar,QAT,2021,one-party autocracy
Qatar,QAT,2022,one-party autocracy
Qatar,QAT,2023,one-party autocracy
Qatar,QAT,2024,one-party autocracy
Republic of Vietnam,OWID_RVN,1954,multi-party autocracy without elected executive
Republic of Vietnam,OWID_RVN,1955,multi-party autocracy without elected executive
Republic of Vietnam,OWID_RVN,1956,multi-party autocracy without elected executive
Republic of Vietnam,OWID_RVN,1957,multi-party autocracy without elected executive
Republic of Vietnam,OWID_RVN,1958,multi-party autocracy without elected executive
Republic of Vietnam,OWID_RVN,1959,multi-party autocracy without elected executive
Republic of Vietnam,OWID_RVN,1960,multi-party autocracy without elected executive
Republic of Vietnam,OWID_RVN,1961,multi-party autocracy
Republic of Vietnam,OWID_RVN,1962,multi-party autocracy
Republic of Vietnam,OWID_RVN,1963,non-electoral autocracy
Republic of Vietnam,OWID_RVN,1964,non-electoral autocracy
Republic of Vietnam,OWID_RVN,1965,non-electoral autocracy
Republic of Vietnam,OWID_RVN,1966,multi-party autocracy
Republic of Vietnam,OWID_RVN,1967,multi-party autocracy
Republic of Vietnam,OWID_RVN,1968,multi-party autocracy
Republic of Vietnam,OWID_RVN,1969,multi-party autocracy
Republic of Vietnam,OWID_RVN,1970,multi-party autocracy
Republic of Vietnam,OWID_RVN,1971,one-party autocracy
Republic of Vietnam,OWID_RVN,1972,one-party autocracy
Republic of Vietnam,OWID_RVN,1973,one-party autocracy
Republic of Vietnam,OWID_RVN,1974,one-party autocracy
Republic of Vietnam,OWID_RVN,1975,one-party autocracy
Romania,ROU,1789,non-electoral autocracy
Romania,ROU,1790,non-electoral autocracy
Romania,ROU,1791,non-electoral autocracy
Romania,ROU,1792,non-electoral autocracy
Romania,ROU,1793,non-electoral autocracy
Romania,ROU,1794,non-electoral autocracy
Romania,ROU,1795,non-electoral autocracy
Romania,ROU,1796,non-electoral autocracy
Romania,ROU,1797,non-electoral autocracy
Romania,ROU,1798,non-electoral autocracy
Romania,ROU,1799,non-electoral autocracy
Romania,ROU,1800,non-electoral autocracy
Romania,ROU,1801,non-electoral autocracy
Romania,ROU,1802,non-electoral autocracy
Romania,ROU,1803,non-electoral autocracy
Romania,ROU,1804,non-electoral autocracy
Romania,ROU,1805,non-electoral autocracy
Romania,ROU,1806,non-electoral autocracy
Romania,ROU,1807,non-electoral autocracy
Romania,ROU,1808,non-electoral autocracy
Romania,ROU,1809,non-electoral autocracy
Romania,ROU,1810,non-electoral autocracy
Romania,ROU,1811,non-electoral autocracy
Romania,ROU,1812,non-electoral autocracy
Romania,ROU,1813,non-electoral autocracy
Romania,ROU,1814,non-electoral autocracy
Romania,ROU,1815,non-electoral autocracy
Romania,ROU,1816,non-electoral autocracy
Romania,ROU,1817,non-electoral autocracy
Romania,ROU,1818,non-electoral autocracy
Romania,ROU,1819,non-electoral autocracy
Romania,ROU,1820,non-electoral autocracy
Romania,ROU,1821,non-electoral autocracy
Romania,ROU,1822,non-electoral autocracy
Romania,ROU,1823,non-electoral autocracy
Romania,ROU,1824,non-electoral autocracy
Romania,ROU,1825,non-electoral autocracy
Romania,ROU,1826,non-electoral autocracy
Romania,ROU,1827,non-electoral autocracy
Romania,ROU,1828,non-electoral autocracy
Romania,ROU,1829,non-electoral autocracy
Romania,ROU,1830,non-electoral autocracy
Romania,ROU,1831,multi-party autocracy without elected executive
Romania,ROU,1832,non-electoral autocracy
Romania,ROU,1833,non-electoral autocracy
Romania,ROU,1834,non-electoral autocracy
Romania,ROU,1835,non-electoral autocracy
Romania,ROU,1836,multi-party autocracy without elected executive
Romania,ROU,1837,non-electoral autocracy
Romania,ROU,1838,non-electoral autocracy
Romania,ROU,1839,non-electoral autocracy
Romania,ROU,1840,non-electoral autocracy
Romania,ROU,1841,multi-party autocracy without elected executive
Romania,ROU,1842,multi-party autocracy without elected executive
Romania,ROU,1843,non-electoral autocracy
Romania,ROU,1844,non-electoral autocracy
Romania,ROU,1845,non-electoral autocracy
Romania,ROU,1846,multi-party autocracy without elected executive
Romania,ROU,1847,non-electoral autocracy
Romania,ROU,1848,non-electoral autocracy
Romania,ROU,1849,non-electoral autocracy
Romania,ROU,1850,non-electoral autocracy
Romania,ROU,1851,non-electoral autocracy
Romania,ROU,1852,non-electoral autocracy
Romania,ROU,1853,non-electoral autocracy
Romania,ROU,1854,non-electoral autocracy
Romania,ROU,1855,non-electoral autocracy
Romania,ROU,1856,non-electoral autocracy
Romania,ROU,1857,multi-party autocracy without elected executive
Romania,ROU,1858,multi-party autocracy without elected executive
Romania,ROU,1859,multi-party autocracy without elected executive
Romania,ROU,1860,multi-party autocracy without elected executive
Romania,ROU,1861,multi-party autocracy without elected executive
Romania,ROU,1862,non-electoral autocracy
Romania,ROU,1863,non-electoral autocracy
Romania,ROU,1864,multi-party autocracy without elected executive
Romania,ROU,1865,multi-party autocracy without elected executive
Romania,ROU,1866,multi-party autocracy without elected executive
Romania,ROU,1867,multi-party autocracy without elected executive
Romania,ROU,1868,multi-party autocracy without elected executive
Romania,ROU,1869,multi-party autocracy without elected executive
Romania,ROU,1870,multi-party autocracy without elected executive
Romania,ROU,1871,multi-party autocracy without elected executive
Romania,ROU,1872,multi-party autocracy without elected executive
Romania,ROU,1873,multi-party autocracy without elected executive
Romania,ROU,1874,multi-party autocracy without elected executive
Romania,ROU,1875,multi-party autocracy without elected executive
Romania,ROU,1876,multi-party autocracy without elected executive
Romania,ROU,1877,multi-party autocracy without elected executive
Romania,ROU,1878,multi-party autocracy without elected executive
Romania,ROU,1879,multi-party autocracy without elected executive
Romania,ROU,1880,multi-party autocracy without elected executive
Romania,ROU,1881,multi-party autocracy without elected executive
Romania,ROU,1882,multi-party autocracy without elected executive
Romania,ROU,1883,multi-party autocracy without elected executive
Romania,ROU,1884,multi-party autocracy without elected executive
Romania,ROU,1885,multi-party autocracy without elected executive
Romania,ROU,1886,multi-party autocracy without elected executive
Romania,ROU,1887,multi-party autocracy without elected executive
Romania,ROU,1888,multi-party autocracy without elected executive
Romania,ROU,1889,multi-party autocracy without elected executive
Romania,ROU,1890,multi-party autocracy without elected executive
Romania,ROU,1891,multi-party autocracy without elected executive
Romania,ROU,1892,multi-party autocracy without elected executive
Romania,ROU,1893,multi-party autocracy without elected executive
Romania,ROU,1894,multi-party autocracy without elected executive
Romania,ROU,1895,multi-party autocracy without elected executive
Romania,ROU,1896,multi-party autocracy without elected executive
Romania,ROU,1897,multi-party autocracy without elected executive
Romania,ROU,1898,multi-party autocracy without elected executive
Romania,ROU,1899,multi-party autocracy without elected executive
Romania,ROU,1900,multi-party autocracy without elected executive
Romania,ROU,1901,multi-party autocracy without elected executive
Romania,ROU,1902,multi-party autocracy without elected executive
Romania,ROU,1903,multi-party autocracy without elected executive
Romania,ROU,1904,multi-party autocracy without elected executive
Romania,ROU,1905,multi-party autocracy without elected executive
Romania,ROU,1906,multi-party autocracy without elected executive
Romania,ROU,1907,multi-party autocracy without elected executive
Romania,ROU,1908,multi-party autocracy without elected executive
Romania,ROU,1909,multi-party autocracy without elected executive
Romania,ROU,1910,multi-party autocracy without elected executive
Romania,ROU,1911,multi-party autocracy without elected executive
Romania,ROU,1912,multi-party autocracy without elected executive
Romania,ROU,1913,multi-party autocracy without elected executive
Romania,ROU,1914,multi-party autocracy without elected executive
Romania,ROU,1915,multi-party autocracy without elected executive
Romania,ROU,1916,multi-party autocracy without elected executive
Romania,ROU,1917,multi-party autocracy without elected executive
Romania,ROU,1918,multi-party autocracy without elected executive
Romania,ROU,1919,male democracy
Romania,ROU,1920,multi-party autocracy without elected executive
Romania,ROU,1921,multi-party autocracy without elected executive
Romania,ROU,1922,multi-party autocracy without elected executive
Romania,ROU,1923,multi-party autocracy without elected executive
Romania,ROU,1924,multi-party autocracy without elected executive
Romania,ROU,1925,multi-party autocracy without elected executive
Romania,ROU,1926,multi-party autocracy without elected executive
Romania,ROU,1927,multi-party autocracy without elected executive
Romania,ROU,1928,male democracy
Romania,ROU,1929,male democracy
Romania,ROU,1930,multi-party autocracy without elected executive
Romania,ROU,1931,multi-party autocracy without elected executive
Romania,ROU,1932,multi-party autocracy without elected executive
Romania,ROU,1933,multi-party autocracy without elected executive
Romania,ROU,1934,multi-party autocracy without elected executive
Romania,ROU,1935,multi-party autocracy without elected executive
Romania,ROU,1936,multi-party autocracy without elected executive
Romania,ROU,1937,multi-party autocracy without elected executive
Romania,ROU,1938,multi-party autocracy without elected executive
Romania,ROU,1939,one-party autocracy
Romania,ROU,1940,non-electoral autocracy
Romania,ROU,1941,non-electoral autocracy
Romania,ROU,1942,non-electoral autocracy
Romania,ROU,1943,non-electoral autocracy
Romania,ROU,1944,non-electoral autocracy
Romania,ROU,1945,non-electoral autocracy
Romania,ROU,1946,multi-party autocracy
Romania,ROU,1947,one-party autocracy
Romania,ROU,1948,one-party autocracy
Romania,ROU,1949,one-party autocracy
Romania,ROU,1950,one-party autocracy
Romania,ROU,1951,one-party autocracy
Romania,ROU,1952,one-party autocracy
Romania,ROU,1953,one-party autocracy
Romania,ROU,1954,one-party autocracy
Romania,ROU,1955,one-party autocracy
Romania,ROU,1956,one-party autocracy
Romania,ROU,1957,one-party autocracy
Romania,ROU,1958,one-party autocracy
Romania,ROU,1959,one-party autocracy
Romania,ROU,1960,one-party autocracy
Romania,ROU,1961,one-party autocracy
Romania,ROU,1962,one-party autocracy
Romania,ROU,1963,one-party autocracy
Romania,ROU,1964,one-party autocracy
Romania,ROU,1965,one-party autocracy
Romania,ROU,1966,one-party autocracy
Romania,ROU,1967,one-party autocracy
Romania,ROU,1968,one-party autocracy
Romania,ROU,1969,one-party autocracy
Romania,ROU,1970,one-party autocracy
Romania,ROU,1971,one-party autocracy
Romania,ROU,1972,one-party autocracy
Romania,ROU,1973,one-party autocracy
Romania,ROU,1974,one-party autocracy
Romania,ROU,1975,one-party autocracy
Romania,ROU,1976,one-party autocracy
Romania,ROU,1977,one-party autocracy
Romania,ROU,1978,one-party autocracy
Romania,ROU,1979,one-party autocracy
Romania,ROU,1980,one-party autocracy
Romania,ROU,1981,one-party autocracy
Romania,ROU,1982,one-party autocracy
Romania,ROU,1983,one-party autocracy
Romania,ROU,1984,one-party autocracy
Romania,ROU,1985,one-party autocracy
Romania,ROU,1986,one-party autocracy
Romania,ROU,1987,one-party autocracy
Romania,ROU,1988,one-party autocracy
Romania,ROU,1989,one-party autocracy
Romania,ROU,1990,multi-party autocracy
Romania,ROU,1991,multi-party autocracy
Romania,ROU,1992,1
Romania,ROU,1993,2
Romania,ROU,1994,3
Romania,ROU,1995,4
Romania,ROU,1996,5
Romania,ROU,1997,6
Romania,ROU,1998,7
Romania,ROU,1999,8
Romania,ROU,2000,9
Romania,ROU,2001,10
Romania,ROU,2002,11
Romania,ROU,2003,12
Romania,ROU,2004,13
Romania,ROU,2005,14
Romania,ROU,2006,15
Romania,ROU,2007,16
Romania,ROU,2008,17
Romania,ROU,2009,18
Romania,ROU,2010,19
Romania,ROU,2011,20
Romania,ROU,2012,21
Romania,ROU,2013,22
Romania,ROU,2014,23
Romania,ROU,2015,24
Romania,ROU,2016,25
Romania,ROU,2017,26
Romania,ROU,2018,27
Romania,ROU,2019,28
Romania,ROU,2020,29
Romania,ROU,2021,30
Romania,ROU,2022,31
Romania,ROU,2023,32
Romania,ROU,2024,33
Russia,RUS,1789,non-electoral autocracy
Russia,RUS,1790,non-electoral autocracy
Russia,RUS,1791,non-electoral autocracy
Russia,RUS,1792,non-electoral autocracy
Russia,RUS,1793,non-electoral autocracy
Russia,RUS,1794,non-electoral autocracy
Russia,RUS,1795,non-electoral autocracy
Russia,RUS,1796,non-electoral autocracy
Russia,RUS,1797,non-electoral autocracy
Russia,RUS,1798,non-electoral autocracy
Russia,RUS,1799,non-electoral autocracy
Russia,RUS,1800,non-electoral autocracy
Russia,RUS,1801,non-electoral autocracy
Russia,RUS,1802,non-electoral autocracy
Russia,RUS,1803,non-electoral autocracy
Russia,RUS,1804,non-electoral autocracy
Russia,RUS,1805,non-electoral autocracy
Russia,RUS,1806,non-electoral autocracy
Russia,RUS,1807,non-electoral autocracy
Russia,RUS,1808,non-electoral autocracy
Russia,RUS,1809,non-electoral autocracy
Russia,RUS,1810,non-electoral autocracy
Russia,RUS,1811,non-electoral autocracy
Russia,RUS,1812,non-electoral autocracy
Russia,RUS,1813,non-electoral autocracy
Russia,RUS,1814,non-electoral autocracy
Russia,RUS,1815,non-electoral autocracy
Russia,RUS,1816,non-electoral autocracy
Russia,RUS,1817,non-electoral autocracy
Russia,RUS,1818,non-electoral autocracy
Russia,RUS,1819,non-electoral autocracy
Russia,RUS,1820,non-electoral autocracy
Russia,RUS,1821,non-electoral autocracy
Russia,RUS,1822,non-electoral autocracy
Russia,RUS,1823,non-electoral autocracy
Russia,RUS,1824,non-electoral autocracy
Russia,RUS,1825,non-electoral autocracy
Russia,RUS,1826,non-electoral autocracy
Russia,RUS,1827,non-electoral autocracy
Russia,RUS,1828,non-electoral autocracy
Russia,RUS,1829,non-electoral autocracy
Russia,RUS,1830,non-electoral autocracy
Russia,RUS,1831,non-electoral autocracy
Russia,RUS,1832,non-electoral autocracy
Russia,RUS,1833,non-electoral autocracy
Russia,RUS,1834,non-electoral autocracy
Russia,RUS,1835,non-electoral autocracy
Russia,RUS,1836,non-electoral autocracy
Russia,RUS,1837,non-electoral autocracy
Russia,RUS,1838,non-electoral autocracy
Russia,RUS,1839,non-electoral autocracy
Russia,RUS,1840,non-electoral autocracy
Russia,RUS,1841,non-electoral autocracy
Russia,RUS,1842,non-electoral autocracy
Russia,RUS,1843,non-electoral autocracy
Russia,RUS,1844,non-electoral autocracy
Russia,RUS,1845,non-electoral autocracy
Russia,RUS,1846,non-electoral autocracy
Russia,RUS,1847,non-electoral autocracy
Russia,RUS,1848,non-electoral autocracy
Russia,RUS,1849,non-electoral autocracy
Russia,RUS,1850,non-electoral autocracy
Russia,RUS,1851,non-electoral autocracy
Russia,RUS,1852,non-electoral autocracy
Russia,RUS,1853,non-electoral autocracy
Russia,RUS,1854,non-electoral autocracy
Russia,RUS,1855,non-electoral autocracy
Russia,RUS,1856,non-electoral autocracy
Russia,RUS,1857,non-electoral autocracy
Russia,RUS,1858,non-electoral autocracy
Russia,RUS,1859,non-electoral autocracy
Russia,RUS,1860,non-electoral autocracy
Russia,RUS,1861,non-electoral autocracy
Russia,RUS,1862,non-electoral autocracy
Russia,RUS,1863,non-electoral autocracy
Russia,RUS,1864,non-electoral autocracy
Russia,RUS,1865,non-electoral autocracy
Russia,RUS,1866,non-electoral autocracy
Russia,RUS,1867,non-electoral autocracy
Russia,RUS,1868,non-electoral autocracy
Russia,RUS,1869,non-electoral autocracy
Russia,RUS,1870,non-electoral autocracy
Russia,RUS,1871,non-electoral autocracy
Russia,RUS,1872,non-electoral autocracy
Russia,RUS,1873,non-electoral autocracy
Russia,RUS,1874,non-electoral autocracy
Russia,RUS,1875,non-electoral autocracy
Russia,RUS,1876,non-electoral autocracy
Russia,RUS,1877,non-electoral autocracy
Russia,RUS,1878,non-electoral autocracy
Russia,RUS,1879,non-electoral autocracy
Russia,RUS,1880,non-electoral autocracy
Russia,RUS,1881,non-electoral autocracy
Russia,RUS,1882,non-electoral autocracy
Russia,RUS,1883,non-electoral autocracy
Russia,RUS,1884,non-electoral autocracy
Russia,RUS,1885,non-electoral autocracy
Russia,RUS,1886,non-electoral autocracy
Russia,RUS,1887,non-electoral autocracy
Russia,RUS,1888,non-electoral autocracy
Russia,RUS,1889,non-electoral autocracy
Russia,RUS,1890,non-electoral autocracy
Russia,RUS,1891,non-electoral autocracy
Russia,RUS,1892,non-electoral autocracy
Russia,RUS,1893,non-electoral autocracy
Russia,RUS,1894,non-electoral autocracy
Russia,RUS,1895,non-electoral autocracy
Russia,RUS,1896,non-electoral autocracy
Russia,RUS,1897,non-electoral autocracy
Russia,RUS,1898,non-electoral autocracy
Russia,RUS,1899,non-electoral autocracy
Russia,RUS,1900,non-electoral autocracy
Russia,RUS,1901,non-electoral autocracy
Russia,RUS,1902,non-electoral autocracy
Russia,RUS,1903,non-electoral autocracy
Russia,RUS,1904,non-electoral autocracy
Russia,RUS,1905,non-electoral autocracy
Russia,RUS,1906,one-party autocracy
Russia,RUS,1907,one-party autocracy
Russia,RUS,1908,one-party autocracy
Russia,RUS,1909,one-party autocracy
Russia,RUS,1910,one-party autocracy
Russia,RUS,1911,one-party autocracy
Russia,RUS,1912,one-party autocracy
Russia,RUS,1913,one-party autocracy
Russia,RUS,1914,one-party autocracy
Russia,RUS,1915,one-party autocracy
Russia,RUS,1916,one-party autocracy
Russia,RUS,1917,one-party autocracy
Russia,RUS,1918,one-party autocracy
Russia,RUS,1919,one-party autocracy
Russia,RUS,1920,one-party autocracy
Russia,RUS,1921,one-party autocracy
Russia,RUS,1922,one-party autocracy
Russia,RUS,1923,one-party autocracy
Russia,RUS,1924,one-party autocracy
Russia,RUS,1925,one-party autocracy
Russia,RUS,1926,one-party autocracy
Russia,RUS,1927,one-party autocracy
Russia,RUS,1928,one-party autocracy
Russia,RUS,1929,one-party autocracy
Russia,RUS,1930,one-party autocracy
Russia,RUS,1931,one-party autocracy
Russia,RUS,1932,one-party autocracy
Russia,RUS,1933,one-party autocracy
Russia,RUS,1934,one-party autocracy
Russia,RUS,1935,one-party autocracy
Russia,RUS,1936,one-party autocracy
Russia,RUS,1937,one-party autocracy
Russia,RUS,1938,one-party autocracy
Russia,RUS,1939,one-party autocracy
Russia,RUS,1940,one-party autocracy
Russia,RUS,1941,one-party autocracy
Russia,RUS,1942,one-party autocracy
Russia,RUS,1943,one-party autocracy
Russia,RUS,1944,one-party autocracy
Russia,RUS,1945,one-party autocracy
Russia,RUS,1946,one-party autocracy
Russia,RUS,1947,one-party autocracy
Russia,RUS,1948,one-party autocracy
Russia,RUS,1949,one-party autocracy
Russia,RUS,1950,one-party autocracy
Russia,RUS,1951,one-party autocracy
Russia,RUS,1952,one-party autocracy
Russia,RUS,1953,one-party autocracy
Russia,RUS,1954,one-party autocracy
Russia,RUS,1955,one-party autocracy
Russia,RUS,1956,one-party autocracy
Russia,RUS,1957,one-party autocracy
Russia,RUS,1958,one-party autocracy
Russia,RUS,1959,one-party autocracy
Russia,RUS,1960,one-party autocracy
Russia,RUS,1961,one-party autocracy
Russia,RUS,1962,one-party autocracy
Russia,RUS,1963,one-party autocracy
Russia,RUS,1964,one-party autocracy
Russia,RUS,1965,one-party autocracy
Russia,RUS,1966,one-party autocracy
Russia,RUS,1967,one-party autocracy
Russia,RUS,1968,one-party autocracy
Russia,RUS,1969,one-party autocracy
Russia,RUS,1970,one-party autocracy
Russia,RUS,1971,one-party autocracy
Russia,RUS,1972,one-party autocracy
Russia,RUS,1973,one-party autocracy
Russia,RUS,1974,one-party autocracy
Russia,RUS,1975,one-party autocracy
Russia,RUS,1976,one-party autocracy
Russia,RUS,1977,one-party autocracy
Russia,RUS,1978,one-party autocracy
Russia,RUS,1979,one-party autocracy
Russia,RUS,1980,one-party autocracy
Russia,RUS,1981,one-party autocracy
Russia,RUS,1982,one-party autocracy
Russia,RUS,1983,one-party autocracy
Russia,RUS,1984,one-party autocracy
Russia,RUS,1985,one-party autocracy
Russia,RUS,1986,one-party autocracy
Russia,RUS,1987,one-party autocracy
Russia,RUS,1988,one-party autocracy
Russia,RUS,1989,one-party autocracy
Russia,RUS,1990,multi-party autocracy
Russia,RUS,1991,multi-party autocracy
Russia,RUS,1992,multi-party autocracy
Russia,RUS,1993,1
Russia,RUS,1994,2
Russia,RUS,1995,3
Russia,RUS,1996,4
Russia,RUS,1997,5
Russia,RUS,1998,6
Russia,RUS,1999,7
Russia,RUS,2000,8
Russia,RUS,2001,9
Russia,RUS,2002,10
Russia,RUS,2003,11
Russia,RUS,2004,multi-party autocracy
Russia,RUS,2005,multi-party autocracy
Russia,RUS,2006,multi-party autocracy
Russia,RUS,2007,multi-party autocracy
Russia,RUS,2008,multi-party autocracy
Russia,RUS,2009,multi-party autocracy
Russia,RUS,2010,multi-party autocracy
Russia,RUS,2011,multi-party autocracy
Russia,RUS,2012,multi-party autocracy
Russia,RUS,2013,multi-party autocracy
Russia,RUS,2014,multi-party autocracy
Russia,RUS,2015,multi-party autocracy
Russia,RUS,2016,multi-party autocracy
Russia,RUS,2017,multi-party autocracy
Russia,RUS,2018,multi-party autocracy
Russia,RUS,2019,multi-party autocracy
Russia,RUS,2020,multi-party autocracy
Russia,RUS,2021,multi-party autocracy
Russia,RUS,2022,one-party autocracy
Russia,RUS,2023,one-party autocracy
Russia,RUS,2024,one-party autocracy
Rwanda,RWA,1916,non-electoral autocracy
Rwanda,RWA,1917,non-electoral autocracy
Rwanda,RWA,1918,non-electoral autocracy
Rwanda,RWA,1919,non-electoral autocracy
Rwanda,RWA,1920,non-electoral autocracy
Rwanda,RWA,1921,non-electoral autocracy
Rwanda,RWA,1922,non-electoral autocracy
Rwanda,RWA,1923,non-electoral autocracy
Rwanda,RWA,1924,non-electoral autocracy
Rwanda,RWA,1925,non-electoral autocracy
Rwanda,RWA,1926,non-electoral autocracy
Rwanda,RWA,1927,non-electoral autocracy
Rwanda,RWA,1928,non-electoral autocracy
Rwanda,RWA,1929,non-electoral autocracy
Rwanda,RWA,1930,non-electoral autocracy
Rwanda,RWA,1931,non-electoral autocracy
Rwanda,RWA,1932,non-electoral autocracy
Rwanda,RWA,1933,non-electoral autocracy
Rwanda,RWA,1934,non-electoral autocracy
Rwanda,RWA,1935,non-electoral autocracy
Rwanda,RWA,1936,non-electoral autocracy
Rwanda,RWA,1937,non-electoral autocracy
Rwanda,RWA,1938,non-electoral autocracy
Rwanda,RWA,1939,non-electoral autocracy
Rwanda,RWA,1940,non-electoral autocracy
Rwanda,RWA,1941,non-electoral autocracy
Rwanda,RWA,1942,non-electoral autocracy
Rwanda,RWA,1943,non-electoral autocracy
Rwanda,RWA,1944,non-electoral autocracy
Rwanda,RWA,1945,non-electoral autocracy
Rwanda,RWA,1946,non-electoral autocracy
Rwanda,RWA,1947,non-electoral autocracy
Rwanda,RWA,1948,non-electoral autocracy
Rwanda,RWA,1949,non-electoral autocracy
Rwanda,RWA,1950,non-electoral autocracy
Rwanda,RWA,1951,non-electoral autocracy
Rwanda,RWA,1952,non-electoral autocracy
Rwanda,RWA,1953,non-electoral autocracy
Rwanda,RWA,1954,non-electoral autocracy
Rwanda,RWA,1955,non-electoral autocracy
Rwanda,RWA,1956,non-electoral autocracy
Rwanda,RWA,1957,non-electoral autocracy
